content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid
瓜神：我只想吃瓜（大哭）,185.767,1,16777215,2022-10-16 11:40:06,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
明明就是鸭嘴兽泰瑞！,288.763,5,11890,2022-11-01 21:46:24,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
优雅地退学,1017.482,1,16777215,2022-10-18 01:35:12,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
“佣人姐姐”,577.601,5,16777215,2022-10-15 19:16:21,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
她家的开支从国库出的哈哈哈哈哈,1058.182,1,16777215,2024-05-03 21:37:31,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
咏春，叶问,598.174,5,16707842,2022-10-22 14:46:01,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
忍无可忍 无需再忍 啊哒！！！,1188.829,1,16777215,2022-10-16 13:52:20,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
贝琪永远的好闺蜜,929.845,5,16707842,2023-02-17 13:15:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
⌓‿⌓​,1118.605,5,41194,2022-10-22 23:16:08,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
她一下就戳中了我的心巴,429.734,5,41194,2022-10-15 18:34:55,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
已经手下留情了，不然 爆的是你的头,626.656,5,15138834,2022-10-30 19:21:36,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
大人既松茸？？哈哈，打边炉啊,1106.599,5,16776960,2022-10-21 00:43:18,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
少爷，危,675.259,5,15138834,2022-10-15 18:40:03,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
还不多谢南瓜哥,645.45,5,15138834,2022-11-02 21:46:08,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
下面那位靓仔你的发型好嚣张,952.479,1,16777215,2022-11-12 12:54:26,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
阿罗过家家(bushi),558.626,5,16777215,2022-10-15 19:06:51,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
Elegant,1268.778,5,16755370,2022-10-29 00:27:45,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
公费养娃,352.422,1,16777215,2022-10-28 19:33:00,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈利波特分院现场,799.079,1,16777215,2022-10-16 11:53:07,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
你逢田姐当然会做汉堡排啊!,488.806,1,16707842,2022-10-15 19:51:02,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
学  风  淳  朴,162.375,5,15138834,2023-09-16 21:23:14,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
危（指小混混）,536.202,1,16777215,2022-10-30 14:04:00,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
阿妮亚的震惊,786.855,1,16777215,2022-10-21 20:03:23,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
斯内普(?,735.454,5,16707842,2022-10-21 19:09:38,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
前方名画预警,1087.546,5,16777215,2022-10-16 15:37:54,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
仔细看，思旺没鼓掌,746.814,1,16777215,2022-11-19 20:16:16,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
轩达臣，利物浦队长doge,940.861,5,16707842,2022-10-22 14:53:38,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
开局一颗雷,1311.547,1,16777215,2022-10-22 16:59:49,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
胃疼预备备————,1280.522,5,9033215,2022-10-25 10:56:42,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
次子の自我攻略,901.055,1,16777215,2022-10-15 20:48:33,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
周星星(幻听),408.359,1,16777215,2022-11-14 11:52:33,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
靓仔是你（doge）,916.503,5,16777215,2022-10-22 18:32:20,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
太太教了阿尼亚要笑，但没教她怎么笑（,1087.515,5,14811775,2022-10-23 17:14:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
我：信不信我让我妈妈刀了你,1042.768,5,15138834,2022-10-16 18:55:30,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
说华附省实的真的笑死,138.031,1,16777215,2022-11-18 13:16:45,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
7星7雷既视感,419.566,1,16777215,2022-10-23 00:54:27,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
刺所武次子,838.717,5,16707842,2022-10-22 14:51:15,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
啊～～～～～～～～～～～～,783.357,1,16777215,2022-11-16 12:45:44,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
粤语很多英文直接翻音译的，就有种塑料英语感,249.897,1,16777215,2022-10-21 18:34:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
咁啱掂到佢！哈哈哈！,1209.186,5,16646914,2022-10-18 02:26:44,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
神之宣言（bushi）,726.253,5,15138834,2022-12-24 18:22:38,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
打者，爱也。爱者，打多几下。哈哈哈,1326.38,1,16777215,2022-10-28 21:58:28,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
麦格教授（幻视）,955.593,1,16777215,2022-11-02 18:48:06,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好可爱啊,662.857,5,16707842,2022-10-23 19:59:29,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
饭桶（幻听）,988.838,5,15138834,2022-10-16 00:36:21,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
指定女婿,830.016,1,16777215,2022-10-15 20:47:01,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
⊙⊿⊙☞,1205.061,1,16777215,2022-10-15 20:38:11,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
不二家棒棒糖代言人：贝琪！,927.152,1,15138834,2022-11-11 22:23:50,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
约尔做饭！核武级,533.168,1,16777215,2022-10-28 12:16:07,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好队友,1238.066,1,16707842,2022-10-25 00:38:40,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
⊙⊿⊙☞,1230.105,1,16777215,2022-10-16 16:40:19,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
倒回来听了好几遍，笑死了,221.896,1,16777215,2022-10-15 19:57:42,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
警惕马尔福行为,1039.287,1,16777215,2022-10-15 19:23:21,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈哈哈哈粤语版次子更可爱,889.558,1,16777215,2022-10-22 19:27:09,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
这个声音好像奖门人报奖品那个,225.754,1,16777215,2022-10-15 18:55:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
差点就开局闪电三滴血了,1321.467,1,16777215,2022-12-06 02:40:50,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
次子：小样 迷不死你,892.647,1,16777215,2022-10-23 19:15:23,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
温知识：次子原型就是道明寺,1177.649,1,16777215,2022-12-26 13:55:49,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
我感觉要闺蜜,914.214,5,15138834,2022-11-13 21:00:31,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
鸭食拉你,1195.601,1,16777215,2022-10-23 09:21:42,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
"“八""星上将",395.153,1,16777215,2022-10-29 20:45:37,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
别的可以，做饭就不要了,509.906,1,16777215,2022-10-22 21:11:40,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
"毛衣的粤语是""冷衫""",188.162,1,16777215,2022-10-17 11:05:16,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好Q好得意啊～,435.533,1,16777215,2022-10-15 20:19:07,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
是行街街啊,452.611,1,15138834,2023-01-18 19:22:43,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
还好这个小女孩对这些方面没有怎么用心，不然伤心死了。,1078.525,1,16777215,2022-12-24 16:12:07,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
八星魔王阿尼亚,400.708,5,16707842,2022-10-29 23:53:30,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
因为是次子，所以父亲并不太在意他,1346.173,1,16777215,2022-10-24 14:16:28,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
累积八道雷电就会俾公劈,420.789,1,16777215,2022-11-12 23:01:20,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
左边对高颅顶的执着,1025.02,5,16707842,2022-11-08 10:10:56,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
厕纸噩梦的源头,681.834,1,16777215,2022-10-22 19:49:36,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
被迫随缘（无奈）,358.893,1,16777215,2022-10-21 19:20:48,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
西—瓜—！无籽西瓜——,647.869,1,16777215,2022-10-27 02:36:27,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
真喺咏春了,718.696,1,16777215,2022-10-16 16:54:06,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
⌓‿⌓,1082.278,5,16777215,2022-10-16 12:44:15,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
右上角次子一个人,1334.938,1,16777215,2022-10-15 20:03:31,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
粤配版有一种看叶问的感觉,520.527,1,16777215,2022-10-15 19:41:51,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
明显就系专登吓人地靓妹,176.375,1,16777215,2022-11-01 17:47:17,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好型啊！！！！！,601.626,5,16777215,2022-10-22 17:00:18,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
收获小迷妹一枚,1264.317,5,14811775,2022-10-16 17:09:02,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
阿尼亚卡哇伊     卡哇伊卡哇伊,443.797,5,14811775,2022-10-15 18:10:53,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
练拳度雷劫,720.897,1,16777215,2022-10-30 23:12:05,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
单刀直入阿尼亚,1064.829,1,16777215,2022-10-26 01:14:29,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
瞬间攻略,1267.753,1,16777215,2022-10-16 20:14:24,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
阿尼亚总是无意中攻略了贝姬,1267.388,1,16777215,2023-01-16 14:05:08,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
这个班多少有点卧虎藏龙了,915.154,5,15138834,2022-12-24 18:25:52,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
这不是英语是法语…,222.705,5,16777215,2022-11-04 22:19:39,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
次子的噩梦从混混开始,684.432,1,16777215,2022-10-23 22:43:01,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
现学现卖,1214.545,1,16777215,2022-10-23 01:38:58,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
鸡蛋碎了，呜呜,596.753,1,16777215,2022-10-22 21:47:35,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
挺像哈利波特里面魔法部的设计,300.257,1,16777215,2022-10-22 19:56:17,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
⌓‿⌓,1097.888,5,14811775,2022-10-15 18:31:11,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
父母的言传身教还是有用的。,1240.253,1,16777215,2022-12-24 16:24:21,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
班房粤语中也有牢房的意思,984.527,1,16777215,2022-10-30 02:50:37,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈哈哈哈哈整整齐齐的一家人,1339.701,1,16777215,2022-10-22 10:32:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈哈哈哈操心的爹地,922.364,5,16777215,2022-12-07 18:44:51,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
右上角达米安,1334.499,5,16777215,2022-10-27 21:31:20,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
瓜神当场畏了,179.218,1,16777215,2022-10-15 18:28:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
娃娃姬从小抓起,1261.86,1,16777215,2023-01-06 12:48:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
华府省实,151.497,1,16777215,2022-12-16 07:58:48,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
瓜神四舍五入零米,107.034,1,16777215,2022-11-17 21:08:55,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈哈哈哈昏爹吐槽役好搞笑哈哈哈,936.204,1,16777215,2022-11-15 21:36:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
皇家防身术,548.305,5,15138834,2022-11-13 20:53:10,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
八星八雷的阿尼亚大魔王,427.486,1,16777215,2022-10-30 01:13:19,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
次子没有家人来啊,1335.314,1,16777215,2022-10-28 19:21:48,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
三句不离优雅,1000.439,1,16776960,2022-10-23 11:00:27,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
王滴学徒（,767.802,1,16777215,2022-10-22 22:02:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
有那味了,114.951,1,16777215,2022-10-16 11:18:48,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
厕纸～,834.993,1,16777215,2022-10-15 20:26:06,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
什么风衣这么帅气我也要啊啊啊,266.812,5,16777215,2024-05-08 23:05:57,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
喂！！好搞笑哈哈哈~,935.773,1,16777215,2022-11-07 13:29:49,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
提升毒物抗性呗,513.37,1,16777215,2022-11-02 21:43:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
顺拐了,877.671,1,16777215,2022-10-26 00:13:03,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
次子危,686.738,1,16777215,2022-10-15 23:12:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
八星八雷上将（滑稽。jpg）,416.211,1,16777215,2024-11-28 12:41:09,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
结婚没几天就喊人吃外卖,294.944,1,16777215,2023-08-06 18:19:59,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
这追番多是一件美事啊,97.206,5,16707842,2022-11-20 17:46:58,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
一拳定情,1199.411,1,16777215,2022-11-04 22:50:32,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
名场面,1078.743,1,16777215,2022-10-31 16:01:30,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
冷衫=毛衣,209.711,1,14811775,2022-10-24 21:29:25,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
地表最强生物范马狩猎姿态,258.706,1,16777215,2022-10-19 02:14:33,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好LEN优雅,1270.036,1,16777215,2022-10-16 22:12:10,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
传递员的配音好搞笑,238.533,1,16777215,2022-10-16 16:56:30,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
除咗煮饭,507.203,1,16777215,2023-08-26 01:55:46,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
光遇古惑仔,378.71,1,16777215,2022-11-19 15:39:30,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
冷是法语的音译,191.154,1,16777215,2022-10-22 18:03:41,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
好得意啊！！！！,134.847,5,16777215,2022-10-22 16:51:28,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
哈哈，两毫米,121.842,1,16777215,2022-10-22 10:28:05,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
太像女生了这个声音,1048.92,1,16777215,2022-10-20 15:31:27,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
攻略目标出现偏差,1264.594,5,16777215,2022-10-16 05:33:04,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
优雅顺拐人,874.741,1,16777215,2022-10-15 20:54:46,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
同手同脚哈哈哈哈哈,873.067,1,16777215,2022-10-15 18:49:21,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
系优雅老坑！,945.938,1,16777215,2023-01-04 12:39:58,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
！已经开始期待次子配音了,820.678,1,16777215,2022-11-13 15:04:50,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
自己执生啦哈哈哈,986.627,1,16777215,2022-10-23 20:17:17,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
一网打尽，都是我的,924.049,1,16777215,2022-10-23 01:01:39,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
前面，因为约尔根本分不清瓜和菜,652.551,1,16777215,2022-10-22 00:45:38,843953561,6,任务6 交友行动,间谍过家家 粤配版,345974173
