content,rate,rate_label,time,user_name,subject_id,anime_title
一直在戳我笑点，好好笑啊，看到最后几集突然就释怀了，My Go！！！！！春日影，我大概一辈子都不会忘记你们了，其实在女生群体中还算常见，像吃了个44页PPT的瓜，但最后一集给我拉了坨大的是怎么回事，和Mujica比起来My Go真的是白月光啊T^T,6,还行,2026-4-17 12:52,弗洛Ger,428735,mygo
lj,1,不忍直视,2026-4-17 03:58,comgcf,428735,mygo
大小姐撕逼你别逗我笑了,7,推荐,2026-4-16 23:35,Minato,428735,mygo
不知道无病呻吟什么,5,不过不失,2026-4-16 20:46,yanami酱,428735,mygo
很非主流很酷的一部动漫。,9,神作,2026-4-16 17:58,老板夹菜我转桌,428735,mygo
神了,7,推荐,2026-4-15 19:48,kitchcock,428735,mygo
角色塑造是亮点，剧本、音乐表现的存在感都比较一般，风格也比较小众，看得很开心主要还是因为优质的社区生态，每周更新都伴随着剧情解析、热烈讨论与丰富的二创，从角色心理分析到梗图与同人作品层出不穷，作为观众的参与感很足,8,力荐,2026-4-15 03:46,世界鼓励宅,428735,mygo
素世这角色真不错,8,力荐,2026-4-14 21:21,dishi,428735,mygo
"精彩，对于情绪的把控。
节奏很不错，剧情方面总能让人意想不到
当做乐子番看的话，能从头笑到尾，并且其中夹杂着各种各样的情绪，情绪上的体验异常丰富。非常不错",10,超神作,2026-4-14 21:13,雪,428735,mygo
虽然有母鸡卡这样的续作，但mygo仍然令人难忘,8,力荐,2026-4-13 22:30,clover,428735,mygo
不管后面续作怎么烂，这一作的优秀还是不可掩盖的，我可能永远无法忘记那个夏天了,10,超神作,2026-4-13 18:27,hehe,428735,mygo
好看,10,超神作,2026-4-13 10:16,khz,428735,mygo
补标，不是很喜欢高松灯的自闭人格，也不喜欢圈子里一群游戏不玩天天入脑二创设定的魔怔云子,6,还行,2026-4-13 05:54,DoHowie,428735,mygo
从人设、关系和音乐的角度来看，都是佳作，尤其是当时的讨论氛围,9,神作,2026-4-13 02:40,木勿言,428735,mygo
无法忘记的体验,7,推荐,2026-4-12 23:42,Hasegawa,428735,mygo
非常值得一看的动漫，整个剧情跌宕起伏，扣人心弦。音乐水平突出，美术风格也很优秀！,10,超神作,2026-4-12 13:37,晚云风,428735,mygo
台词和一些情节挺有趣,6,还行,2026-4-12 00:51,Nice_Future,428735,mygo
一起前进，哪怕迷途,9,神作,2026-4-11 05:01,Tearalament,428735,mygo
在mygo刚刚完结之际，趁着社群热度讨论度还在，花一下午迅速补完了。首先夸夸得益于3d制作，实现了很多非常炫酷的LIVE拍摄，二创也相当有趣，但是女女关系性稍微描写的有点刻意，人物塑造方面比较喜欢爱音这位相对有逻辑的正常人，其他人在一旁恨海情天，但是真的说为什么有那么沉重的爱呢？又说不太上来，总之单纯跟着情绪走的话，mygo还是很值得一看的,8,力荐,2026-4-10 13:56,予禾,428735,mygo
是否真的能完全切割呢？我不好说,6,还行,2026-4-10 03:40,绮罗星Kira,428735,mygo
神人乐队,6,还行,2026-4-9 16:45,allende,428735,mygo
一部把我重新拉回二次元的番，私心+1星,8,力荐,2026-4-8 23:44,CannedPotatoes,428735,mygo
唉当时看的时候看女女关系性还是蛮开心的，虽然我觉得一定程度上良好的追番氛围和二创热度着实加分不少（当时）,8,力荐,2026-4-8 19:38,leesein,428735,mygo
基准分：6//剧情架构：卓越 +1//情绪体验：卓越 +1//人物塑造：卓越 +1//音画表现：卓越 +1//最终分：10,10,超神作,2026-4-8 15:20,银狂TDF,428735,mygo
其他先不谈，还算很有乐子，也没有第二季各种意义不明的塑造。,6,还行,2026-4-8 04:17,suzu,428735,mygo
哎呀瞬间感觉回到22年当战吧蛆的时光了，真是怀念啊。live全曲好评、e13拉托大的无语,6,还行,2026-4-8 01:04,伐山破庙,428735,mygo
佳作，优质情感向少女乐队番,9,神作,2026-4-5 21:43,Daiba_Nana,428735,mygo
春日影不赖 新番导视中一眼相中 唉二创也是拉满了,6,还行,2026-4-5 16:06,傲娇的订书机,428735,mygo
单纯看这部番就是白月光啊,6,还行,2026-4-5 04:48,az,428735,mygo
年轻人的第一款少女乐队动画。,7,推荐,2026-4-4 23:18,uru_official,428735,mygo
第三集小神回啊，用第一视角讲一个叙事完整的背景故事，我不理解灯的收集癖，但她那种试图握住些什么的感觉真的很能引发共鸣//第十集灯真的做到很了不起的事呢,9,神作,2026-4-3 23:55,Shinji.,428735,mygo
神人TV，五个神人一台戏//长官，这飞机怎么没有起落架啊。2.5次元企划不适用考哥定律，带着你的神风去食大芬吧,1,不忍直视,2026-4-3 06:49,热带鱼鱼鱼,428735,mygo
如果没有母鸡卡作为续集的话……,8,力荐,2026-4-3 00:07,xung,428735,mygo
耳目一新的团队故事，像是更微缩，更情绪的京吹。团队中的人性格并不趋同也不完全相背，成功构建了一种“类爱情”的人际氛围。||剧本有瑕疵，但难得在这样的故事里确保了人物行为的基本逻辑的一致性。||制作确实找对了方向，演出强调细腻，不同人物都有自己鲜明的演出风格，但也有许多设计并不考究，在mujica中还是暴露了其外强中干||soyo是在是太适合作为“主奴辩证法”的分析样本了吧，可惜mygo没有碰上黑格尔,7,推荐,2026-4-2 19:33,陀思妥曼尼可夫,428735,mygo
好一出情感大戏。//比起春日影，还是诗超绊更有感觉，看哭。//一边积极向上，一边阴暗扭曲，狗都知道怎么选。,8,力荐,2026-4-2 16:42,江上客,428735,mygo
这个企划没有未来了,1,不忍直视,2026-4-2 15:48,qsdfterewawa,428735,mygo
你们谁爱看谁看，我先撤了。两集弃,6,还行,2026-4-2 08:40,crayonxx,428735,mygo
也不再看到过那夜似的好戏了。,9,神作,2026-4-1 23:34,阿炜.jpg,428735,mygo
很喜欢mygo,8,力荐,2026-4-1 22:54,阿达呷帆帆,428735,mygo
柿本广大，我的鞋底痒了,9,神作,2026-3-31 23:50,Mai,428735,mygo
结局的设计和二创让本片达到了另一层高度,8,力荐,2026-3-31 18:05,mlnotwar,428735,mygo
【6+】,6,还行,2026-3-31 11:11,樱姬花吹雪,428735,mygo
7.5,7,推荐,2026-3-31 04:05,蛋糕,428735,mygo
ep7之后有点像春晚小品 3D和部分2D很好,7,推荐,2026-3-31 02:12,Fe芒什,428735,mygo
神中神，诗超绊那一集看哭了,10,超神作,2026-3-30 22:18,哈基米那美路多,428735,mygo
情感非常真挚，但这份真挚在缺乏社会根基支撑之下显得极为廉价，沦为对苦难的刻奇的景观化，还有第13集是什么鬼，对大卫林奇，少女革命拙劣的模仿,4,较差,2026-3-30 00:35,ougleo,428735,mygo
不知道是不是我的原因，在刚开始看的时候第一集我看了三遍，没看懂，表情从“？”到“。”最后“！”的变化，大开大合的还挺不错（？）,7,推荐,2026-3-29 21:05,好随便的名字,428735,mygo
演出不错，歌好听,7,推荐,2026-3-28 20:55,一ノ宮,428735,mygo
"迷茫中用音乐传达的很真切的感情
（回旋镖篇，请把它当作独立的作品）",8,力荐,2026-3-28 16:20,易水无玉,428735,mygo
感觉对于猫猫的刻画有点太少了，整体瑕不掩瑜,9,神作,2026-3-28 15:48,动画爱好者,428735,mygo
我说这也是开创一个时代的里程碑你们说呢,8,力荐,2026-3-28 14:37,今天的世界也很和平 ...,428735,mygo
8.0 当时确实是黑马，谁都没想到bangdream能出这么一部原创。虽然本质闹麻了，但确实是没能和解，相对以前的kirakira要好太多了。,8,力荐,2026-3-28 07:52,gachi,428735,mygo
业界什么时候再来一次这种作品，细节刻画的太好了，起承转合的典范，每个人都有一定的“创伤”，不过跟mujica比起来还是小巫见大巫了，所以剧情没有走向失控，这些角色在一个舞台上相互碰撞，产生反应，也是对“少女乐队”这一题材的大胆尝试,8,力荐,2026-3-27 21:47,ELPsyCuCumBer,428735,mygo
真就小时代...时间煮雨可以走起了,6,还行,2026-3-25 19:10,freeman,428735,mygo
如果这是一个不包饺子，没有念诗，谜语人少一点的作品，也许能推荐一下吧,6,还行,2026-3-25 00:57,moonold,428735,mygo
理解不能，对本人而言完全是精神污染…,6,还行,2026-3-24 23:02,鲸落冬至,428735,mygo
后劲真的很大 虽然很出圈很多烂梗 但是这也是我入坑邦邦的起点 仅对于这部番对我的影响确实很大,8,力荐,2026-3-24 13:06,再次追逐夏天.,428735,mygo
非常不错的一部番,9,神作,2026-3-22 22:57,Kang,428735,mygo
追更看得非常开心，假药二创满天飞。,0,未评分,2026-3-22 21:04,杀手小马,428735,mygo
前六集比较普通，后面就一直爆爆爆了。人设上有点奇怪，最大的爆点也没解释明白。live不错。最喜欢第十集。,7,推荐,2026-3-22 20:53,水木oxy,428735,mygo
"我是真的很爱这部动漫，但已经严重影响到我的生活，必须说再见了
希望很多年后，我还能感慨出：当时只道是寻常",10,超神作,2026-3-22 16:02,Eureka,428735,mygo
除去场外因素，Mygo真的是不可多得的好作品,8,力荐,2026-3-22 15:48,郁离451,428735,mygo
初见看的想睡觉。现在鸡也早就播完了回来补加个评，本质是借贷投资的剧情设计，先借祥退团为根基引出故事，但后面又完全圆不回来这个大背景，精彩了一季债还不上了。整体而言不是很吃这种情绪流，人物行为和语言逻辑有所欠缺。,6,还行,2026-3-22 00:22,Aopkuge,428735,mygo
个人还是非常喜欢。就算是从技术性来讲，作品大多数时候都可以做到镜头没有浪费且人物的成长也有有迹可循，比如说解决问题时，灯从只能回应别人的善意到自己为了挽救乐队主动去ring朗诵。虽然也许有人说闹麻了但说实话：第一本来就不是什么特别大的事而且大家其实大多数人也想着回来而且能营造出压抑气氛也是技术。第二理论上设定为jk脑子里只有乐队和同龄人理论上也正常。但确实也没有吹得那么高，毕竟题材算小众,8,力荐,2026-3-20 20:18,嗯,428735,mygo
"回来了 都回来了！！！！！mygo!!!!!就是神啊啊啊啊啊啊 啊啊啊啊啊啊啊啊啊啊！！！！！我永远誓死支持 mygo!!!!!啊啊啊啊啊啊啊啊啊啊！！！！！mygo!!!!!就是我永远的独一无二绝无仅有的白月光啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！！我永远誓死追随 mygo !!!!!回来吧！！我的 mygo!!!!!啊啊啊啊啊啊啊啊啊啊啊啊！！！！！

神作就是神作  反复看之后，观感不但没有下降，反而逐渐上升，成为独一无二史上最强大的瑰丽作品最强无二  他远超圣经  我大概永远也忘不了这个作品了吧———这个独一无二，永远璀璨，永远纯净的最为美好的作品


细腻 纯真 美好 清冽 纯净 原生的原始又豪华的碰撞 这是清淬的淡淡的却保有最重要的纯净的品格的作品  它就是有史以来最为伟大的作品文学  

最为本质的纯净的近乎作品 我真想再看你一眼啊",10,超神作,2026-3-20 14:21,hvgjvx,428735,mygo
伟大无需多言！世界末日之前也要看完MyGO!!!!!,10,超神作,2026-3-19 15:00,十月疯兔,428735,mygo
你还行,7,推荐,2026-3-17 22:47,御神衔一,428735,mygo
因为续作扣1分,9,神作,2026-3-17 14:12,Tora,428735,mygo
跨越两年多 我终于看完惹~可以看mujica了,0,未评分,2026-3-16 19:40,神聖星月ちゃん,428735,mygo
爱素,8,力荐,2026-3-16 12:57,叫我欧尼酱,428735,mygo
人物互动格外真实，没有许多日常动漫的过分夸张之感。同时又不至于和家长里短的电视剧一样令人厌烦和引发过多负面情感。,9,神作,2026-3-16 12:27,felixss,428735,mygo
精彩扭曲的故事 粉毛挺搞笑的 soyo人设挺有意思 不混圈不知道爱素这种感觉完全不熟的cp为什么那么多人磕,7,推荐,2026-3-15 22:08,Mmmidsummer,428735,mygo
讲完了一个普通的组乐队故事，6分。看得出来编剧一直想整点活，猫猫都被弄成live工具人了。百合的部分可以给8分，其他方面并不突出，当然也不烂，综合起来7分,7,推荐,2026-3-15 17:10,Beatless,428735,mygo
【9+】ep7开爆后体感一路上升，情感宣泄极其舒畅，扭曲人物关系性与少女乐队的完美结合，带给我十分的乐趣，感谢mygo的精彩剧本，还有春日影神中神,9,神作,2026-3-15 16:43,PlumTT,428735,mygo
神作,9,神作,2026-3-13 21:13,Aesopica,428735,mygo
这期神了。我的第一部bangbang，把社区讨论氛围带动的如此之大，女女关系性功与东大的性压抑成分不可没，就是尬点扭点多，见仁见智吧。,9,神作,2026-3-13 14:49,穗娜,428735,mygo
刚看完第一遍狂挠脑袋，多看几遍之后越看越爽，本质上这不是二次元作品更像电视剧风格,8,力荐,2026-3-13 13:16,Fuopanda,428735,mygo
mujica的剧情终究还是波及到mygo了吗,8,力荐,2026-3-13 12:47,七月初七,428735,mygo
极端粉和魔怔粉太恶心了,7,推荐,2026-3-12 19:28,超级屑的小丛雨~,428735,mygo
各方面都很优秀的少女乐队番，剧情在当时看挺新颖的，演出回的情感渲染也很棒，观看体验很好，梗也是出奇的多，喜欢爱音这种女孩的性格。,8,力荐,2026-3-12 13:42,naixi12356,428735,mygo
苦来兮苦什么时候死透什么时候爬出粪坑,4,较差,2026-3-11 17:31,格拉,428735,mygo
目前看过的最好的少女偶像乐队番，开局王炸非常吸睛，后续剧情也很新颖，不同于以往的治愈温馨励志的乐队番演绎，增加了很多矛盾纠葛的情节。一开始非常听不惯爱音和soyo的“夹子音”，听久了还觉得别有一番风味。剧情上印象最深刻的除了第八集的名场面，10集也是神回，非常感动的一集，灯皇单刷困难副本，太酷了。最后一集画风骤变，给母鸡卡开了个很好的头，留个悬念也是回味无穷呀,9,神作,2026-3-11 13:38,洛汀,428735,mygo
冰?!,10,超神作,2026-3-11 09:54,ebreaker233,428735,mygo
乐队番的史诗级里程碑,9,神作,2026-3-10 23:54,自行八卦炮,428735,mygo
青春伤痕正剧，专属于二次元的八点档，毫无疑问的一次剧本革新。现在看来这片只能叫上半季，后续一堆伏笔要第二季来解。这种动画是真的挑人，以情感冲突为主题的严肃剧集显然会有着两极分化的评价，但日本动画特有的主角全是高中生那只能让我当个乐子人了。感到最异质/最难以理解的显然是第十集，但日志有专业人士说“我们搞乐队就是这样的”，嗯...好吧。,7,推荐,2026-3-10 18:31,隔壁的王某某,428735,mygo
"受不了这种，一股小时代的感觉。嘛，至少soyo是真好看。
//如果前传的结尾明示了故事还在继续，那我认为前传也理应受后传的风评影响。mujica烂成这个样子，mygo还能称为神作吗？",5,不过不失,2026-3-10 17:30,Lookstona Fooledrunner,428735,mygo
我的白月光之一，真怀念那段疯狂而又愉快的时光啊,0,未评分,2026-3-10 02:40,克劳德块,428735,mygo
？这么火是何意味,3,差,2026-3-10 02:10,Yuuikic,428735,mygo
小时代,4,较差,2026-3-9 14:32,only an otaku,428735,mygo
＋1，这代人的刻意点爆版ll，追番体验可以，追番时的讨论氛围挺好的//“天呐，这唱的简直就是我”//ep3全集第一人称小神回，演出形式很好了//本以为第7集已经是巅峰了，没想到还有高手。第10集！彻底疯狂！10集的展开和演出在前期铺垫下直接引爆积攒的情绪，宣泄情绪是对的//ep13更像是mujica第零集，然后mujica好像还跳票了，mygo远谈不上今年最好的一部，但确实是今年最令我最惊喜的一部，7.0,7,推荐,2026-3-9 02:36,Lanl,428735,mygo
最后两集打了两场live，挺无聊的看着,7,推荐,2026-3-9 00:05,1s77k,428735,mygo
高三下学期开学前一天花了一整天刷完了，酣畅淋漓啊,8,力荐,2026-3-8 23:44,henrytb,428735,mygo
无法忘记（补）,8,力荐,2026-3-8 21:58,鹰堡,428735,mygo
近五年来最喜欢的一部番，忘不了23年一集一集追mygo的体验,8,力荐,2026-3-8 16:21,若为弘柒,428735,mygo
这女女关系挺不赖的,9,神作,2026-3-8 03:03,江湖,428735,mygo
有看点啊，抛开滤镜这部我还挺喜欢的，剧情还算连贯，虽然感化soyo那一段对我而言有点扯。,8,力荐,2026-3-8 02:48,酩酊,428735,mygo
一转眼都一年了。可以用蓝光正经看一遍了。不过可能没当时劲大了。,0,未评分,2026-3-7 17:55,越石,428735,mygo
也不知道为什么就点进了这个番，当时刚出时看了两三集就先搁置了，后来有时间就机缘巧合之下又点开了这个番，这次一看就停不下来了，酷酷狂看到完结啊，说实话真的很有意思。而且其实当时看完我也没想到现在竟然会这么火？！看二创也是一件很美的事啊，总之mygo就是好看！！力荐,8,力荐,2026-3-7 16:36,圣园三力,428735,mygo
6/10 审美品味略显粗糙男性观众看到了一群自我感动的娘们也不经意的潸然泪下，然后带着依然湿润的眼眶打出了10分的满分，并在心里默念道“我大概一辈子不会忘记mygo吧！！！”,6,还行,2026-3-7 11:20,你就是个死宅,428735,mygo
那个夏天的快乐,10,超神作,2026-3-7 01:36,灯千结京,428735,mygo
喜欢，播出完一直溜二创到母鸡卡播出，因为母鸡卡所以八分，但是以前带来的快乐确实一辈子都忘不了,8,力荐,2026-3-6 08:28,睦陈陈,428735,mygo
"剧本完成度高到吓人，几乎无可挑剔的真正杰作。
跟风而来的人大概觉得这是个无病呻吟，讲青春纠葛的作品。但如果从创作者的角度来观看的话，它的剧本打磨程度之高实在是让人叹为观止。
最难能可贵的一点是，本可以大做文章拉扯很久的soyo矛盾点，却能在十几个卡的短暂拿起之后重重的用一场即兴live落下，带来的爆发感和宣泄感淋漓尽致。
只可惜做母鸡卡的时候剧本想太多了，左右互搏也没能拿住。
ps，音乐方面借鉴了太多sound horizon和revo，所以能看得过去，以至于没借鉴的曲子全是一坨。",10,超神作,2026-3-5 16:47,春秋分,428735,mygo
"剧本非常精细
台词处处有回旋镖
五个人从结束乐队变成结束乐队
从各怀鬼胎到推心置腹
一路看下来真的感觉很精彩",8,力荐,2026-3-5 15:28,黄昏逐光,428735,mygo
足够优秀的情绪流，引爆你的情绪。,8,力荐,2026-3-5 10:51,mikoto334,428735,mygo
63/100 音乐一般剧本一般cv出戏，吃了百合和少女乐队的红利，粉丝更是让我觉得这是一部无聊的宗教作品,1,不忍直视,2026-3-4 21:51,高屋敷雫,428735,mygo
乐队题材的进化速度真是让人叹为观止...明明知道扭曲题材总是离不开其乐融融-吵架-和解的定式，但就是走出了不一样的道路。,8,力荐,2026-3-4 19:56,香饵,428735,mygo
mygo给8分没啥问题 音乐的动画情节配合的挺好 角色设定也都很有特色 他要是不行我也不会被骗去看母鸡卡了,7,推荐,2026-3-4 19:25,昼唯,428735,mygo
哼，被你们烦得勉强看完了。一辈子什么的也太沉重了吧，本小姐的一辈子只属于姐姐！,0,未评分,2026-3-4 02:12,Blake娘,428735,mygo
重刷了一遍泛式的mygo杂谈，看得还是很开心；一部完美符合我个人喜欢扭曲又讨厌太过胃疼剧情的作品，也让我开始在追番时会开始主动去了解社区讨论，虽然后面再也没有这么爽的追番体验了；剧情上各种伏笔、第三集灯的沉浸式第一视角、第七八九集的连续爆发、第十和十二集用音乐来替代情感传递都深得我心，既能让我在看到“为什么要演奏春日影”、惊世一跪等场景时感到震惊和狂喜，也能让我在看到诗超绊时感到感动；有种对mygo的看法是屁大点事闹麻了，而我个人觉得小事重谈正是mygo成功的原因之一，正是因为是小事才能在搞了这些惊人的场面后也能很好的收住，像mujica又是多重人格又是乱伦又是少女斗财阀的最后只能强行收尾；这么看来mygo确实是一部精心设计恰到好处的作品，虽然还有第三季，但感觉能比mujica写得好就算成功,8,力荐,2026-3-3 23:28,漪泽汐,428735,mygo
豪堪，不怎么喜欢祥子,9,神作,2026-3-3 18:53,阿苏ka,428735,mygo
木柜子神了,7,推荐,2026-3-3 03:01,餅カエル,428735,mygo
"绝对可以！轻易可以！
//
我tm收回高评分，真给人能看崩溃了
睦和祥子两个人就跟人格分裂一样，不知道编剧吃的啥嗯排这片场
转眼一看mygo人人都是可怜鬼，被一堆身不由己的破事搞的难受
不是硬打的坚强，就是满身创伤，还有被恶到心死破罐子破摔
你要真给祥子上个什么资本倒台的剧本不如给大家跪一个吧
编剧我建议你慎重，这可不是包包饺子能完的剧本ep9
//
这分是为千山万水重新开始的mygo打的，劝你ave不要不知好歹ep10
//
mygo好听但是复仇假面你好急，什么代餐大牌无接触组合ep12
//
虽然不是很友善，但是看在客服小祥很努力的样子上我勉为其难把分加回去吧。可不是因为创可贴哦.jpg 可惜后面半截ave的曲没有mygo那么有感觉ep13//2023.9.27",10,超神作,2026-3-3 00:37,Fenking佛龛,428735,mygo
说实话没爆的时候大伙还能用情感填补叙事的空隙，爆的话就把大家的感情轰的稀碎了，破防和内斗真是二点五次元企划不可或缺的一环,6,还行,2026-3-2 22:17,supzn,428735,mygo
