content,rate,rate_label,time,user_name,subject_id,anime_title
对于当年刚看完mygo，一集一集追着看mujica的人毋庸置疑是一次巨大的背刺，不推荐任何喜欢mygo的观众观看,2,很差,2026-4-16 17:56,老板夹菜我转桌,454684,颂乐人偶
四分给最后一集,4,较差,2026-4-15 21:12,@M0S_Fear,454684,颂乐人偶
全员伪人，剧情确实是一坨，呈现出来的效果实在是太诡异了。乐队番一定要有乐队，虽然但是，歌很好听,4,较差,2026-4-15 13:24,纏流子Ryuuko,454684,颂乐人偶
神人剧情,4,较差,2026-4-15 13:22,Snowyleaf,454684,颂乐人偶
无法预测的命运之舞台,7,推荐,2026-4-15 12:41,Re2e,454684,颂乐人偶
或许是史上野心最大的tv动画，20000+的评分数，以及史上最高集均评论数也证明了它有多吸睛,10,超神作,2026-4-15 08:21,12345,454684,颂乐人偶
前期还行，但后面节奏问题，情绪上起不来而且总有种为了反转而反转的感觉。篇幅长点话应该不错，有些可惜，但看完后仍旧意犹未尽,6,还行,2026-4-14 21:15,雪,454684,颂乐人偶
没有人类了，充斥着为了爆点而整的烂活,5,不过不失,2026-4-13 11:53,木勿言,454684,颂乐人偶
少女乐队才不是这样的！伙伴之间本该好好聊天、彼此靠近，一点点升温好感，一边感慨着女孩子之间真好啊，一边齐声喊着一定要一起登上武道馆的誓言。最后在万众瞩目的舞台上完成一场完美演出，大家热泪盈眶，心意相通、彼此依靠，结成牢不可破的羁绊，这才是少女乐队该有的样子。可 Mujica 怎么一上来就登上武道馆？！为什么队员之间要一边喊着“命运与共”“要组一辈子乐队”，一边说着“从来没觉得玩乐队开心过”然后互相拉扯、互相折磨，把彼此都弄得遍体鳞伤。少女乐队根本不是这样的，我不接受！,0,未评分,2026-4-12 21:23,Karee,454684,颂乐人偶
什么勾史啊go批们吃点好的吧,3,差,2026-4-12 20:46,落葉归枫,454684,颂乐人偶
最恨没完结看的动画,2,很差,2026-4-12 20:30,夏凪,454684,颂乐人偶
我想看的乐队在哪里？我只看到了一群神经病在那战吼，毫无意义的铺垫被毫无意义的剧情一脚踹飞，一手好牌打的j8碎，现实中的母鸡卡狂热粉丝也跟里面的人物一样傻逼，大粪中的大粪，不是睦子米我1分都不想打,1,不忍直视,2026-4-12 15:16,蚯蚓,454684,颂乐人偶
我恨你柿本广大,4,较差,2026-4-12 06:27,是鸭不是nga,454684,颂乐人偶
全拉去精神病院栓几年吧,3,差,2026-4-11 21:53,伐山破庙,454684,颂乐人偶
脑残,1,不忍直视,2026-4-11 11:44,écarlate,454684,颂乐人偶
缺角的璞玉，或许也值得欣赏,7,推荐,2026-4-11 05:04,Tearalament,454684,颂乐人偶
这剧情像我上学考试作文写不完时胡写出来的,1,不忍直视,2026-4-11 01:09,舒梦白,454684,颂乐人偶
"你能回去救救那个25年1月还没点开母鸡卡的我吗？（×）
剧情相当之抽象，说白了，只看ep1和ep13，对这部番主线的理解没有任何影响，但把2-12看完，只能说气笑了，柿本广大我恨你。谁家角色塑造可以在系列第二季给你开倒车的？原C团开始春日影的时候更是闹麻了，别祸害mygo和爱音了行不？
大祥老师为戏份过多的主要受害者，整部剧充满了回旋镖，和另一位大喊着让队友相信自己的“卡密撒嘛”塑造不相上下的意义不明，惨；初华大人歌好听，身世太抽象了，烂活不评价；大猫老师好啊，爵士毫猫！米泽茜大人我喜欢你！睦睦也是戏份过多的受害者，双重人格鉴定为柿本精神也不正常，但Mortis可爱；对海铃的印象除了传奇雇佣兵外没啥特别的记忆点，感觉被写成为了让神人扎堆的A团重新组团的工具人，惨惨的，怀念mygo时期的可爱。",4,较差,2026-4-10 14:11,予禾,454684,颂乐人偶
25年最神人番剧，开年乐子,2,很差,2026-4-10 13:54,无无乌,454684,颂乐人偶
看在音乐不错的份上就不多说难听的话了,3,差,2026-4-10 02:59,绮罗星Kira,454684,颂乐人偶
爱赤石的可以尝尝，你会有一种又难赤但又想赤的奇妙感觉,2,很差,2026-4-10 02:18,发芽的土豆,454684,颂乐人偶
看神经病发癫,2,很差,2026-4-9 22:59,DLsite,454684,颂乐人偶
基准分：6//剧情架构：缺陷 -1//情绪体验：缺陷 -1//人物塑造：缺陷 -1//音画表现：优良 +0.5//最终分：3.5,3,差,2026-4-8 15:20,银狂TDF,454684,颂乐人偶
何意味，疑似是发现了流量密码，所以剧情全部为了爆而爆，但又没有驾驭剧本的能力，走路都不会就想跑，鉴定为哗众取宠的小丑，喜欢自嗨烂炒，对自己剧本下的人物毫无热爱，也是很罕见了。,2,很差,2026-4-8 03:51,suzu,454684,颂乐人偶
一坨,0,未评分,2026-4-7 22:41,等待并心怀希望,454684,颂乐人偶
回忆起了当年被mygo垃圾剧情支配的恐惧,0,未评分,2026-4-7 21:54,op200,454684,颂乐人偶
在mujica的几集中，我经历了质疑小姨到崇拜小姨的心态转变，反正已经这样了，干脆咱们就把小姨和家族戏端上来吧这样还能乐乐//一年后评价，在我看过的区一样的动画里也算是最区的那种，一年后我还是会给出烂完了的评价，自家邦邦的优良传统一个没看到，基本的故事也没有讲好，烂穿地心,1,不忍直视,2026-4-7 21:46,一般路过观众,454684,颂乐人偶
就喜欢戏剧性强的，看完这个回想mygo的剧情感觉是一眼望得到头，这个处处是反转，如果mygo都能有8分，那这个得10分,10,超神作,2026-4-7 20:16,生命无法承载意义,454684,颂乐人偶
大份,4,较差,2026-4-7 09:33,heimanba666,454684,颂乐人偶
别看,1,不忍直视,2026-4-6 14:11,GoldYgg,454684,颂乐人偶
只有live能看,4,较差,2026-4-6 04:51,zybb,454684,颂乐人偶
追番过程到中期极其恶心，作品质量极差，不明所以,2,很差,2026-4-5 22:45,Daiba_Nana,454684,颂乐人偶
切片比全片好看，二创比原作好看，烂梗比剧情好看。,6,还行,2026-4-5 21:42,Swayee2023,454684,颂乐人偶
看完第九集评价:一分给早了,1,不忍直视,2026-4-5 16:02,CENSORED,454684,颂乐人偶
赶紧和mygo切割，别把mygo的评价带低了,1,不忍直视,2026-4-5 11:29,别闹0w0,454684,颂乐人偶
这个开头节奏一般啊说实在的//一帮神人，于mygo更甚//精神分裂什么的不会是机械降神方便换人设吧……//如果这部番叫mygo2我会觉得它相当不错，但作为mujica自己的动画，mujica那帮人到底都在干什么啊//ep7:前面硬包饺子让我觉得乐，莫名其妙的回心转意和心有灵犀让我觉得怪，结尾live鬼嚎我没忍住直接爆粗口了//ep8：总算开始干正事了，只是这给我干哪来了//ep9:没一个诗人//所以你们到底为什么要组mujica？///2026.4.5，还是看完吧//跟朋友连麦看完了，这种乐子片就是得有人一起吐槽才能看得下去。看完感觉最后三集很有巧思，舞台式的独白，倒转的op和ed，live的设计，可惜这个剧情实在是烂泥扶不上墙，尤其是如果整个故事被定位为一个沉重的“成人式”的故事，这种不讲道理的皆大欢喜算什么呢,3,差,2026-4-5 00:45,再说吧,454684,颂乐人偶
神人大舞台,3,差,2026-4-5 00:19,Possib1e,454684,颂乐人偶
"nmlgb
柿本广大你他妈在拍什么?？",1,不忍直视,2026-4-4 19:53,无捞湿,454684,颂乐人偶
依赖无比尖锐的矛盾冲突来塑造角色，最终通常不会有美好的结果。,5,不过不失,2026-4-4 16:36,Friedrich,454684,颂乐人偶
为什么有人能打出一分呢，就算不喜欢剧情也不喜欢角色，这个作品的制作水平也是6分往上的，打1分的真的觉得自己客观吗？,9,神作,2026-4-4 14:40,沉梦燃薪,454684,颂乐人偶
看不懂,3,差,2026-4-4 12:26,大公无私游乐,454684,颂乐人偶
神人，我是无语了,1,不忍直视,2026-4-4 09:50,王战乐团衍生物,454684,颂乐人偶
全完了,3,差,2026-4-3 23:19,明日原由纪,454684,颂乐人偶
祥子负责拉引线，喵梦负责点火，你俩纯祸害。纯粹的商业行为与私欲的结合，没有一点乐队的样子。//用脚写出的剧本，还连累了mygo。//两季看下来还是猫猫最好最纯粹，也最有少女有乐队该有的样子。//番名叫mujika，结尾却是mygo在致谢，13集，你mujika又有多少内容呢。,3,差,2026-4-3 11:11,江上客,454684,颂乐人偶
史,1,不忍直视,2026-4-2 16:52,夜樱,454684,颂乐人偶
"8.5 去现场看了对邦live // 就放轻松不带脑子不思考地看，完全让氛围带着走，观感挺有意思的。猫猫那句""有趣的女孩子""好精髓。// ep.6之前的观感太棒太精彩了",8,力荐,2026-4-2 11:24,团子,454684,颂乐人偶
颂乐人偶们终究是死在了舞台上。,3,差,2026-4-1 23:42,阿炜.jpg,454684,颂乐人偶
节奏是真的快，潦草。,6,还行,2026-4-1 23:15,阿达呷帆帆,454684,颂乐人偶
ADHD: the anime. 哦乐队理念之争，选择流量还是艺术；哦关注留守儿童心理问题，若叶睦只有我才是你的朋友啊；哦废物生物爹，阴险生物爷；哦crychic复权派，小祥你幸福吗；哦三天三夜，大卖女同；哦演技怪物，ptsd；哦想要归宿，想要信任；哦成为真物，自我和解；哦强健虾仁犯，不要夺走我的小祥（推）；哦八点档开播，我是你爸爸。最后一件事也没讲完，真的第一次见这种动画，开了眼了,4,较差,2026-4-1 09:03,天狗ブラン,454684,颂乐人偶
253.（2026年3月）对我来说，mygo之所以曾经打动我，是因为成员尽管都有着各自的烦恼与欲望，但最终都能抛下执念，组建救赎彼此的团体。而mujica则不然，它任凭成员的欲望发展，使得团体成为了每个人的欲念集合物。故事应首重情节逻辑和人物形象，但编剧却为了矛盾冲突将之全部抛于脑后。尽管a团几乎所有人都在说“除了ave mujica，我已经一无所有”，但还有点理智的观众都知道：这个世界是没有不组少女乐队就活不下去的人的。由爱造就的故事或许并不总会好看，但一个故作仇恨的故事，是一定不尽如人意的。,5,不过不失,2026-4-1 05:50,橘希实香,454684,颂乐人偶
不知道看了什么 但睦很可爱,5,不过不失,2026-4-1 04:31,水果派,454684,颂乐人偶
我倒要看看这坨屎到底有多难吃∥ep1-3，不是，这么爆的吗？这五神人到底是怎么成立乐队的？,6,还行,2026-3-31 23:52,my  leg,454684,颂乐人偶
剧情稀烂逻辑稀碎，是让本人不得不专门过来打个低分评价一下的水平,1,不忍直视,2026-3-30 18:46,Orbber,454684,颂乐人偶
"ep13所以你这季到底演了些啥呀, 直接吧ep13接在mygo第13集后面有任何问题吗? / ep11是小姨!(狂笑 / ep9观感诡异, 节奏稀烂, 我推怎么似了, wsd救一下呀, 救救mjc动画和睦宝吧(大哭) / ep8, 之前在担心睦宝别死, 现在要担心莫宝别死了(悲). 诶呦还有诱拐看的, 你海姐成搞笑女+诱拐犯了编剧你有什么头猪吗(乐 / ep7, 前面素祥sox看立了, 后面羊姐唱歌听乐了. 千早女士和三角女士决战挺王之巅喵 / ep6, soyo, 伟大! / ep5, ep4退团的逻辑还是有问题，不过这集的节奏不错，之前抄底的灯祥素睦股赚麻了，调回10分喵 / ep4, 第一遍看感觉节奏太快了, 第二遍看感觉逻辑勉强能说的通, 但节奏还是有问题, 谨慎调低期待喵 / ep3, 睦宝美神降临, 单推了. 诶你怎么似了 /ep2, 睦",9,神作,2026-3-30 11:15,j0fish,454684,颂乐人偶
换我ano,4,较差,2026-3-30 00:34,connorjam,454684,颂乐人偶
柿本能干干不能干滚，在众多可以平稳落地的故事里挑了个弹幕最多故事，让五神人发神经差不多得了还把MYGO拉下水，丰川祥子晋升本人最讨厌的纸片人，这角色要是男的就完蛋了只能说，只靠一张脸成为邦多利史上最出圈角色被柿出玩成这样，看完第七集一宿睡不着,1,不忍直视,2026-3-30 00:21,Mai,454684,颂乐人偶
神中神，所以里面没有一个人类了,1,不忍直视,2026-3-29 20:50,好随便的名字,454684,颂乐人偶
为了能看懂梗来看动画，发现有点看不懂你们年轻人的艺术,3,差,2026-3-29 01:48,飞鸟,454684,颂乐人偶
真就无法预测的舞台，因为感受不到内部逻辑。。,4,较差,2026-3-28 23:09,杏子,454684,颂乐人偶
年轻一点的观众的第一部无法预测的命运之舞台 ，对吗，对吧,3,差,2026-3-28 16:18,易水无玉,454684,颂乐人偶
为我对mujica没播时的意淫感到难过,5,不过不失,2026-3-28 14:38,今天的世界也很和平 ...,454684,颂乐人偶
...,2,很差,2026-3-28 13:50,freeman,454684,颂乐人偶
不当正常的番来看挺有意思的，但这就不是正常人写出来的东西，五分退下,5,不过不失,2026-3-27 22:36,adsert,454684,颂乐人偶
不知道是不是认为mygo吃到了红利所以一直在往癫狂方向搞,7,推荐,2026-3-27 11:56,老仓Oikura,454684,颂乐人偶
补  才发现居然没给宇宙神作母鸡卡评分，想说的其实不多，在mygo的短评里写过其优点在于整活和没活取得了不错的平衡，与母鸡卡的缺点对比鲜明：平衡被打破，为了整活不择手段。 //  如果要总结的话，母鸡卡就是堕入了最无聊最狗血的「三流都市情感剧」窠臼，声泪俱下的情感爆点能幻视出一万种“XX卫视正在热播”的荒谬感。 //  当然对我来说没那么意外，本来mygo就是走钢丝取得的成功，或者说是这类型下极少数打破我刻板印象的的作品，所以母鸡卡越看越是感叹——终究还是那些东西。,4,较差,2026-3-27 01:58,永生横纵家,454684,颂乐人偶
剧情烂到完全没法体会角色的作品，母鸡卡还是第一个，也是绝无仅有了，和mygo完全相反，母鸡卡的剧情可以说把观众当彻彻底底的小丑——搞笑的精神病设定，逆天的人物关系，甚至还有女同，头一次这么不想看到女同，制作组或者说导演市一广大把一手好牌打的稀巴烂,1,不忍直视,2026-3-25 20:41,Sans,454684,颂乐人偶
"第一集就开始爆啊
说正经的，ep1节奏是真的快，情绪渲染在这个节奏下尽管已经做得很好了，但是真的不太行，以及祥爹这个角色实在脸谱。而且似乎因为本土三集连播导致第一集断章很怪，潦草。
ps.喵梦老师开盒开得好啊，这难绷假面我是真不想看
7分观望等后续
我不好说，作为乐子人看的很开心，搞笑冻鳗

“无法预测的命运之舞台”",4,较差,2026-3-25 01:54,Ptlee,454684,颂乐人偶
果然神经病是会相互吸引的，跟祥子关系越深，越不正常(bgm38),5,不过不失,2026-3-25 01:06,ipcjs,454684,颂乐人偶
这个动漫 简单来说就是日本精神病少女凑一块组乐队 很无厘头 但是挺上头的 一晚上熬夜追完了,7,推荐,2026-3-24 22:08,XiaoLuo,454684,颂乐人偶
都说后面烂，其实前七集就很无聊，七集之后是越来越烂,2,很差,2026-3-24 16:18,Lanl,454684,颂乐人偶
哈哈大笑,3,差,2026-3-24 13:45,再次追逐夏天.,454684,颂乐人偶
当我真的再反复看为作者找补时，看见了访谈，用我对恶意不息的评价：作者并不知道自己在做什么,1,不忍直视,2026-3-23 17:18,Eureka,454684,颂乐人偶
我们永远也不会知道她们本来会成为什么样了,1,不忍直视,2026-3-23 00:53,罗马市大街,454684,颂乐人偶
"刚看完几部好看的番，我已经升华了，现在来降低一下审美阈值 #2026.3.16
第十集莫名和解讲得有点迷糊，几个人情绪不太稳定。终于听到小祥之歌原版了，初华大人伟大的嗓子，睦合体那段太震撼了 #2026.3.21
看第11集美美睡着了，13集live宣告封顶，运镜神了（灵感股除外） ，天球一出来耳朵直接怀孕了，后面的两个live巨爽，上大分 #2026.3.22",7,推荐,2026-3-22 21:57,maoHa1,454684,颂乐人偶
非常之疯癫,0,未评分,2026-3-22 20:58,杀手小马,454684,颂乐人偶
追番的过程，或许我一生也忘不掉吧,4,较差,2026-3-22 20:47,cubue,454684,颂乐人偶
起码歌是好听的 其他的哈哈,4,较差,2026-3-22 20:10,郁离451,454684,颂乐人偶
看得下去这个的已经无敌了,1,不忍直视,2026-3-21 23:50,此用户已删除LMUR,454684,颂乐人偶
剧情没得说，但是，我认为没有参与过2025年1月至3月的mujica剧情分析汴京的人生是不完整的，我觉得大伙对他的讨论的热情远远大于了这番本身的质量，完全可以当作一个互连网现象级事件载入追番史册,3,差,2026-3-21 11:50,IRNibuki,454684,颂乐人偶
"这个第七话我真想吐，太烂了//若mujica只取头取尾，似乎还是一个说得过去的乐队少女番，可惜，中间的一段，让它既算不上好的扭曲，又算不上好的女女关系性，也算不上好的乐队番，甚至连乐子番都做不到一以贯之，到最后就是无聊，空虚。
致敬每一个坚持追番三个月的同志们，我实在没有这种毅力。",2,很差,2026-3-21 00:47,Nature,454684,颂乐人偶
我从未见过乐队番有多重人格的设定,4,较差,2026-3-20 22:59,林恩,454684,颂乐人偶
大张大合的镜头设计完全脱离了前作mygo的舒适区，加之灾难性的剧情节奏，达到了彻底崩裂的观看体验。如果它没有如此的潜力我如今也不会如此痛心。,3,差,2026-3-20 22:13,陀思妥曼尼可夫,454684,颂乐人偶
我这种性格，看这种番会把自己气死,4,较差,2026-3-20 13:04,An是路人甲,454684,颂乐人偶
"播前因为音乐风格对胃和前作非常期待，播之后周周开语音大批判，最后几集已经被气笑得逗乐了，只能说能凑齐这么一窝子神人也不容易。
能不能搞懂一点，大伙是来看少女乐队的，不是看几个高中女生为爆而爆的，能不能看完之后留给大家的印象好歹有点“哎这种青春的感觉真好”，而不是哈哈SAKI酱SAKI酱SAKI酱……
还有续集，我服了，我爆金币行了吧……",2,很差,2026-3-19 15:00,十月疯兔,454684,颂乐人偶
对我来说是精神创伤的程度,1,不忍直视,2026-3-19 11:13,铁盒,454684,颂乐人偶
可以只播live吗,5,不过不失,2026-3-18 13:20,mouxi233,454684,颂乐人偶
后期推进过快，但神人太多了，可惜没能同步追番,7,推荐,2026-3-18 12:12,index163,454684,颂乐人偶
看完热 感觉歌曲很好听 我要大听特听；都说吃屎，我怎么没吃到呀（）我感觉还挺好看的 //p9&p10 虽然很乱但是我没有带脑子看，就好比有的侦探小说为了营造出非常戏剧化的局面多多少少有点bug //p5&p6 小睦好可爱呀 //p3&p4 惊掉下巴了(⊙o⊙) //p2 小睦o(╥﹏╥)o对小睦好一点听到没有,7,推荐,2026-3-18 00:01,神聖星月ちゃん,454684,颂乐人偶
哎,5,不过不失,2026-3-17 23:55,flaipor,454684,颂乐人偶
真屎降临,2,很差,2026-3-17 22:47,御神衔一,454684,颂乐人偶
我要笑烂了,5,不过不失,2026-3-17 20:09,轮转,454684,颂乐人偶
在阅读了给海玲补设定等等的一大堆访谈后又看了一遍，然后又成功的被气笑了一次。这可能是我看过的所有作品中烂的最糟糕的一种情况，不仅没有很好的表达出它想表达的内容，甚至都没法让观众知道它本来是想要表达什么，其他的大多偏题作文还能看出良好的本意是如何被执行坏的。开始时没有一个人懂得这位“虽然被当做笑柄却很悲伤的人物”到底是如何“盲目痴愚”，以至于我现在一想到lofter上几乎所有的海希文都被官方人设给强行背刺时就有一种丰收的喜悦，搞半天原来“影色舞是怎样写成的”这个癫文才是最忠实原作的二创啊。,0,未评分,2026-3-17 00:45,Orange_JAMGO,454684,颂乐人偶
何意味,0,未评分,2026-3-17 00:11,Iroby,454684,颂乐人偶
前期还行，后面一坨,6,还行,2026-3-16 13:20,叫我欧尼酱,454684,颂乐人偶
mygo的优点正是这一部的缺点,1,不忍直视,2026-3-16 12:31,felixss,454684,颂乐人偶
