content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
"回复 @marucatbot :好吧，我看了我的评论，原评论如下：

「
刚考试结束，终于有一次能熬夜看到最快看到番剧了

《口拒体诚》
所以[生日快乐_D][生日快乐_D][生日快乐_D][生日快乐_D][妙啊]

也就是说，嘴上说着不要，心里却很诚实是吧
[生日快乐_A][愿望成真 生日快乐2_W][愿望成真 生日快乐2_S][愿望成真 生日快乐2_L]
」

所以当时是考试结束了，我玩的太嗨了",2023-06-26 20:31:58,70,0,奔向梦想的彼岸,6,1,230118692,8,口拒体诚,总之就是非常可爱 第二季,"marucatbot 








 2W 2S 2L",marucatbot 2W 2S 2L
python人：¿,2023-07-03 22:05:31,11,0,迹音,6,1,572582974,9,夏季日常,总之就是非常可爱 第二季,python,python
Python语法不是很严谨，像java程序要写东西少一个分号都不行，Python那玩意不区分大小写，分号打不打也无所谓，像我老师讲的，这程序写的跟闹着玩一样[妙啊],2023-07-04 11:29:22,7,0,奔向苍穹,6,1,572582974,9,夏季日常,总之就是非常可爱 第二季,PythonjavaPython,PythonjavaPython
回复 @zstnst :不要太认真,2023-07-04 12:09:43,0,0,莫笙奇羽,5,1,572582974,9,夏季日常,总之就是非常可爱 第二季,zstnst,zstnst
回复 @Yan233_ :是啊,2023-07-04 16:22:55,0,0,莫笙奇羽,5,1,572582974,9,夏季日常,总之就是非常可爱 第二季,Yan233,Yan233
这背景也不是python代码，会是cpython源码吗[思考],2024-01-20 00:25:20,1,0,黄桃椰汁西米露,6,1,572582974,9,夏季日常,总之就是非常可爱 第二季,pythoncpython,pythoncpython
回复 @奔向苍穹 :python少一个缩进都不行，python区分大小写，另外语言只是工具，python因为有很丰富的库才显得简单，你要写个算法的话java你写不出换python一样写不出,2024-09-15 20:03:10,0,0,叛逆的晓美焰,5,1,572582974,9,夏季日常,总之就是非常可爱 第二季,pythonpythonpythonjavapython,pythonpythonpythonjavapython
回复 @叛逆的晓美焰 :谁说的，Python不分大小写，不像java大小写是严格定义的,2024-09-15 20:42:27,0,0,奔向苍穹,6,1,572582974,9,夏季日常,总之就是非常可爱 第二季,Pythonjava,Pythonjava
回复 @゚kiss_cwz :最多不是99+吗？[尴尬],2024-07-25 07:28:39,2,0,炑etc,5,1,572582974,9,夏季日常,总之就是非常可爱 第二季,kisscwz 99,kisscwz 99
回复 @炑etc :以前电脑端能到999+,2024-07-25 09:04:22,5,0,kiss_cwz,6,1,572582974,9,夏季日常,总之就是非常可爱 第二季,etc 999,etc 999
回复 @ABCDEFGCzjd :[脱单doge],2023-07-09 21:08:07,0,0,hshsvsgsus,6,1,357801931,10,谢谢,总之就是非常可爱 第二季,ABCDEFGCzjd,ABCDEFGCzjd
回复 @熊嗨嗨乐 :说是有后续在单行本 但是JM没有发现qwq,2025-02-13 18:22:50,2,0,非酋希望成为欧皇,3,1,785505520,11,于月光皎洁之夜,总之就是非常可爱 第二季,JMqwq,JMqwq
熟悉的heibai页面[doge],2023-07-10 22:58:08,2,0,番茄沙司教教主,5,1,530619745,12,漫长岁月的尽头,总之就是非常可爱 第二季,heibai,heibai
回复 @OK_Joe :Soga[脱单doge],2023-07-10 23:17:49,3,0,血红还行星球,5,1,530619745,12,漫长岁月的尽头,总之就是非常可爱 第二季,OKJoe Soga,OKJoe Soga
回复 @greyrat灰色老鼠 :去女子高中当老师,2023-07-11 08:07:42,4,0,不加一也不加二,6,1,530619745,12,漫长岁月的尽头,总之就是非常可爱 第二季,greyrat,greyrat
回复 @鹫尾须美yiuweixu :特别篇吧也就4集,2023-07-11 21:51:14,2,0,夏之森,6,1,530619745,12,漫长岁月的尽头,总之就是非常可爱 第二季,yiuweixu 4,yiuweixu 4
回复 @NealxS :转世，是个普通人,2023-07-12 11:45:58,30,0,唯唯否否不然,5,1,785828908,13,月亮与星星的算式,总之就是非常可爱 第二季,NealxS,NealxS
回复 @faith托雷的小黑 :建议再带上绫小路清隆，一起抢平均分,2023-07-26 11:05:57,38,0,225421,6,1,913289276,14,老师的日常,总之就是非常可爱 第二季,faith,faith
漫画里星空和小司去卡拉ok 小司说“那我唱鬼灭之刃的op 你唱咒术回战的op吧”,2024-07-19 00:21:27,15,0,Venceremos29,6,1,273359981,16,跨越千个夜晚,总之就是非常可爱 第二季,ok “op op”,“ op op ”
回复 @-Swagger__ :无了(悲),2024-07-28 15:33:06,7,0,星梦de,5,1,273359981,16,跨越千个夜晚,总之就是非常可爱 第二季,Swagger,Swagger
