content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
这两声hihi有点像雷姆,354.674,1,16777215,2026-05-04 08:21:15,230835878,1,单调·多彩,四月是你的谎言,1608327,hihi,hihi
上一部：Re：0,238.204,1,16777215,2026-05-02 22:19:46,230835878,1,单调·多彩,四月是你的谎言,1608327,Re0,Re0
这个点头抿嘴笑像小猫qwq！,997.005,1,16777215,2026-05-02 17:49:40,230835878,1,单调·多彩,四月是你的谎言,1608327,qwq,qwq
这家伙怕不是 nasa,267.852,1,16777215,2026-04-26 19:42:36,230835878,1,单调·多彩,四月是你的谎言,1608327,nasa,nasa
上一部cl团子大家族,238.098,1,16777215,2026-04-23 22:00:30,230835878,1,单调·多彩,四月是你的谎言,1608327,cl,cl
和popinpa的op好像,710.492,1,16777215,2026-04-21 12:39:21,230835878,1,单调·多彩,四月是你的谎言,1608327,popinpaop,popinpaop
wdf这画的啥表情,1124.269,1,16777215,2026-04-21 01:29:36,230835878,1,单调·多彩,四月是你的谎言,1608327,wdf,wdf
上一部relief,222.735,1,16777215,2026-04-19 18:47:04,230835878,1,单调·多彩,四月是你的谎言,1608327,relief,relief
上一部EⅴA,231.532,5,15138834,2026-04-16 18:29:02,230835878,1,单调·多彩,四月是你的谎言,1608327,EA,EA
QwQ,564.053,1,16777215,2026-04-14 23:40:58,230835878,1,单调·多彩,四月是你的谎言,1608327,QwQ,QwQ
clannad,242.792,1,16777215,2026-04-14 10:11:18,230835878,1,单调·多彩,四月是你的谎言,1608327,clannad,clannad
CL,591.378,1,16777215,2026-04-13 22:54:03,230835878,1,单调·多彩,四月是你的谎言,1608327,CL,CL
上站  CLANNAD,197.949,1,16777215,2026-04-13 00:49:57,230835878,1,单调·多彩,四月是你的谎言,1608327,CLANNAD,CLANNAD
wwww,135.987,1,16777215,2026-04-12 23:14:31,230835878,1,单调·多彩,四月是你的谎言,1608327,wwww,wwww
哎呀，这小碎步，还是刚才的the word吗？,1165.581,1,16777215,2026-04-11 01:00:45,230835878,1,单调·多彩,四月是你的谎言,1608327,the word,the word
The world,1086.644,1,16777215,2026-04-11 00:58:20,230835878,1,单调·多彩,四月是你的谎言,1608327,The world,The world
Ak二度,649.595,1,16777215,2026-04-11 00:49:19,230835878,1,单调·多彩,四月是你的谎言,1608327,Ak,Ak
Hi,111.978,1,16777215,2026-04-08 20:50:33,230835878,1,单调·多彩,四月是你的谎言,1608327,Hi,Hi
看成lovelive了,720.766,1,16777215,2026-04-08 08:30:43,230835878,1,单调·多彩,四月是你的谎言,1608327,lovelive,lovelive
一刷gogogo,9.539,1,16777215,2026-04-06 09:30:59,230835878,1,单调·多彩,四月是你的谎言,1608327,gogogo,gogogo
帽子：so？,1068.825,1,8700107,2026-04-05 18:45:49,230835878,1,单调·多彩,四月是你的谎言,1608327,so,so
awa,1272.534,1,16777215,2026-04-05 17:13:24,230835878,1,单调·多彩,四月是你的谎言,1608327,awa,awa
上一部 Ave Mujica,233.793,1,16777215,2026-04-04 22:00:44,230835878,1,单调·多彩,四月是你的谎言,1608327,Ave Mujica,Ave Mujica
不错不错fd喵喵喵,204.189,1,14811775,2026-04-04 16:11:22,230835878,1,单调·多彩,四月是你的谎言,1608327,fd,fd
后面是be吗,442.943,1,16777215,2026-04-04 15:50:11,230835878,1,单调·多彩,四月是你的谎言,1608327,be,be
上一部《k_on》,233.134,1,16777215,2026-04-04 15:47:18,230835878,1,单调·多彩,四月是你的谎言,1608327,kon,kon
ovo ,749.669,1,16777215,2026-04-04 12:49:05,230835878,1,单调·多彩,四月是你的谎言,1608327,ovo,ovo
shadow,140.102,1,16777215,2026-04-04 11:35:13,230835878,1,单调·多彩,四月是你的谎言,1608327,shadow,shadow
给猫吃qklqd,134.0,1,16777215,2026-04-04 08:35:03,230835878,1,单调·多彩,四月是你的谎言,1608327,qklqd,qklqd
OKOK,19.829,1,16777215,2026-04-03 23:46:53,230835878,1,单调·多彩,四月是你的谎言,1608327,OKOK,OKOK
NASA,267.255,1,16777215,2026-04-03 21:00:46,230835878,1,单调·多彩,四月是你的谎言,1608327,NASA,NASA
上一部 K-ON,228.519,1,16777215,2026-04-03 20:59:03,230835878,1,单调·多彩,四月是你的谎言,1608327,KON,KON
我是Archer,1244.212,1,15138834,2026-04-03 15:17:43,230835878,1,单调·多彩,四月是你的谎言,1608327,Archer,Archer
公主的读法是hime不是hose,455.758,1,16777215,2026-04-02 00:29:18,230835878,1,单调·多彩,四月是你的谎言,1608327,himehose,himehose
爱人you,1203.708,1,16777215,2026-04-01 22:41:25,230835878,1,单调·多彩,四月是你的谎言,1608327,you,you
完了，听歌就开始哭了QAQ,109.669,1,16777215,2026-04-01 15:16:30,230835878,1,单调·多彩,四月是你的谎言,1608327,QAQ,QAQ
上一部Clannad的兄弟还活着吗,240.359,1,16777215,2026-04-01 13:39:09,230835878,1,单调·多彩,四月是你的谎言,1608327,Clannad,Clannad
又是一年4月 o(╥﹏╥)o ,16.344,1,16777215,2026-04-01 12:43:40,230835878,1,单调·多彩,四月是你的谎言,1608327,4 oo,4 oo
半夜不睡觉的一百多人你们专门在四月一号吃daozir吗,965.763,1,16777215,2026-04-01 02:56:13,230835878,1,单调·多彩,四月是你的谎言,1608327,daozir,daozir
上一部：《love live》,235.174,1,16777215,2026-03-31 00:52:22,230835878,1,单调·多彩,四月是你的谎言,1608327,love live,love live
Hello,26.764,1,16777215,2026-03-30 18:24:20,230835878,1,单调·多彩,四月是你的谎言,1608327,Hello,Hello
上一部relive,276.414,1,16777215,2026-03-24 12:00:59,230835878,1,单调·多彩,四月是你的谎言,1608327,relive,relive
i love you,0.0,1,16777215,2026-03-21 22:14:42,230835878,1,单调·多彩,四月是你的谎言,1608327,i love you,i love you
wink,1231.293,1,16777215,2026-03-21 15:12:30,230835878,1,单调·多彩,四月是你的谎言,1608327,wink,wink
solo solo～,41.911,1,16777215,2026-03-15 22:07:47,230835878,1,单调·多彩,四月是你的谎言,1608327,solo solo,solo solo
四月kaiuia,105.183,1,16777215,2026-03-11 23:51:08,230835878,1,单调·多彩,四月是你的谎言,1608327,kaiuia,kaiuia
上站sa,215.805,1,16777215,2026-03-08 17:32:47,230835878,1,单调·多彩,四月是你的谎言,1608327,sa,sa
WOW,174.554,1,16777215,2026-02-26 17:07:07,230835878,1,单调·多彩,四月是你的谎言,1608327,WOW,WOW
还在go！！！！！,732.242,1,16777215,2026-02-22 17:13:59,230835878,1,单调·多彩,四月是你的谎言,1608327,go,go
我也看成2B了笑死,945.499,1,16777215,2026-02-08 23:57:13,230835878,1,单调·多彩,四月是你的谎言,1608327,2B,2B
sos，老是看成公主,711.586,1,16765698,2026-02-06 23:00:44,230835878,1,单调·多彩,四月是你的谎言,1608327,sos,sos
已经开始哭了T﹏T,942.062,1,16777215,2026-01-26 19:09:14,230835878,1,单调·多彩,四月是你的谎言,1608327,TT,TT
上一部《AIR》,231.41,1,16777215,2026-01-25 20:58:37,230835878,1,单调·多彩,四月是你的谎言,1608327,AIR,AIR
上一部:re创造主,229.865,1,16777215,2026-01-03 14:06:00,230835878,1,单调·多彩,四月是你的谎言,1608327,re,re
二刷 o(╥﹏╥)o ,53.144,1,11890,2026-01-02 12:31:18,230835878,1,单调·多彩,四月是你的谎言,1608327,oo,oo
上一部未闻花名 立个flag：不哭,226.032,1,41194,2025-12-28 12:11:02,230835878,1,单调·多彩,四月是你的谎言,1608327,flag,flag
上一部 Re:创世主们,237.225,1,16777215,2025-12-04 19:37:48,230835878,1,单调·多彩,四月是你的谎言,1608327,Re,Re
ed是生物股长唱的,768.754,5,16777215,2025-12-01 22:02:06,230835878,1,单调·多彩,四月是你的谎言,1608327,ed,ed
nice,982.372,1,16777215,2025-11-29 16:26:20,230835878,1,单调·多彩,四月是你的谎言,1608327,nice,nice
上一部air,233.878,1,16777215,2025-11-27 22:43:20,230835878,1,单调·多彩,四月是你的谎言,1608327,air,air
上站：bangdream,219.16,1,16777215,2025-11-24 23:21:15,230835878,1,单调·多彩,四月是你的谎言,1608327,bangdream,bangdream
cbz一拳打死,1173.371,1,16777215,2025-11-18 19:21:59,230835878,1,单调·多彩,四月是你的谎言,1608327,cbz,cbz
前方是我最喜欢的bgm之一！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,873.67,1,16777215,2025-11-17 03:25:45,230835878,1,单调·多彩,四月是你的谎言,1608327,bgm,bgm
这眼镜男的cp到底是谁,1192.662,1,16777215,2025-11-16 13:23:24,230835878,1,单调·多彩,四月是你的谎言,1608327,cp,cp
好可怜TvT,626.708,1,16777215,2025-11-15 21:15:01,230835878,1,单调·多彩,四月是你的谎言,1608327,TvT,TvT
BT,1096.678,1,16777215,2025-11-03 19:45:09,230835878,1,单调·多彩,四月是你的谎言,1608327,BT,BT
ta哈哈哈哈,1083.325,1,16777215,2025-10-29 00:48:09,230835878,1,单调·多彩,四月是你的谎言,1608327,ta,ta
这个女的cv是不是友利奈绪的,306.12,1,16777215,2025-10-21 23:59:02,230835878,1,单调·多彩,四月是你的谎言,1608327,cv,cv
csgo职业选手,1233.158,1,16777215,2025-10-17 22:20:59,230835878,1,单调·多彩,四月是你的谎言,1608327,csgo,csgo
快跑，有dao刀,9.384,1,16777215,2025-10-04 09:00:47,230835878,1,单调·多彩,四月是你的谎言,1608327,dao,dao
上一部：GBC（真,218.704,1,16777215,2025-09-21 04:35:20,230835878,1,单调·多彩,四月是你的谎言,1608327,GBC,GBC
上一部nana,239.911,1,16777215,2025-09-19 23:45:24,230835878,1,单调·多彩,四月是你的谎言,1608327,nana,nana
上一部:LoveLive,259.344,1,16777215,2025-09-13 18:22:01,230835878,1,单调·多彩,四月是你的谎言,1608327,LoveLive,LoveLive
高达seed,227.398,1,16777215,2025-08-28 15:44:10,230835878,1,单调·多彩,四月是你的谎言,1608327,seed,seed
【bilibili译制】,789.654,5,16776960,2021-10-03 08:48:25,230907652,2,友人A,四月是你的谎言,1627026,bilibili,bilibili
友人A反过来正好是爱人YOU诶,939.251,1,16777215,2025-02-19 21:41:40,230907652,2,友人A,四月是你的谎言,1627026,AYOU,AYOU
MAU,1031.971,1,16777215,2026-01-24 18:48:58,230907652,2,友人A,四月是你的谎言,1627026,MAU,MAU
ptsd了,192.699,1,16777215,2025-10-07 01:17:53,230907652,2,友人A,四月是你的谎言,1627026,ptsd,ptsd
PTSD？,192.789,1,16777215,2025-07-26 20:49:26,230907652,2,友人A,四月是你的谎言,1627026,PTSD,PTSD
经典npc小孩,811.948,1,16777215,2025-04-13 17:36:23,230907652,2,友人A,四月是你的谎言,1627026,npc,npc
o'h'h'h'h'h'h'h'h'h'h'h'h'h'h'h'h,694.45,1,16777215,2023-04-15 19:03:55,230907652,2,友人A,四月是你的谎言,1627026,ohhhhhhhhhhhhhhhh,ohhhhhhhhhhhhhhhh
前方平地摔（Doge）,860.542,1,16707842,2023-02-05 16:10:10,230907652,2,友人A,四月是你的谎言,1627026,Doge,Doge
oi,301.44,1,16777215,2026-05-03 16:52:38,230907652,2,友人A,四月是你的谎言,1627026,oi,oi
kskbl,305.352,1,8700107,2026-04-22 21:58:38,230907652,2,友人A,四月是你的谎言,1627026,kskbl,kskbl
cv是花江夏树老师 hana,324.721,1,16777215,2026-04-18 23:07:06,230907652,2,友人A,四月是你的谎言,1627026,cv hana,cv hana
hao,7.239,1,16777215,2026-04-15 12:05:21,230907652,2,友人A,四月是你的谎言,1627026,hao,hao
动作导师：XGX,1191.503,1,16777215,2026-04-11 16:06:16,230907652,2,友人A,四月是你的谎言,1627026,XGX,XGX
为什么听成了Simon门？,494.479,1,16777215,2026-04-09 13:58:01,230907652,2,友人A,四月是你的谎言,1627026,Simon,Simon
wow,275.622,1,16777215,2026-04-06 19:23:20,230907652,2,友人A,四月是你的谎言,1627026,wow,wow
TAT,303.795,1,16777215,2026-04-04 10:15:08,230907652,2,友人A,四月是你的谎言,1627026,TAT,TAT
这个对音DNA动了,520.585,1,16777215,2026-03-30 20:02:15,230907652,2,友人A,四月是你的谎言,1627026,DNA,DNA
男主以为自己是友人a但其实是男主，真正的友人a以为自己是男主/,948.474,1,16777215,2026-03-29 14:01:59,230907652,2,友人A,四月是你的谎言,1627026,aa,aa
SOS国内艺考这么弹被吓死了,654.011,1,16777215,2026-03-28 20:47:28,230907652,2,友人A,四月是你的谎言,1627026,SOS,SOS
zdbnm,547.71,1,16777215,2026-03-23 15:32:31,230907652,2,友人A,四月是你的谎言,1627026,zdbnm,zdbnm
我也要路转粉了，但是不知道乐理知识的me只是感觉她很厉害罢了,792.488,1,16777215,2026-03-15 10:09:11,230907652,2,友人A,四月是你的谎言,1627026,me,me
我是donglia,1015.121,1,16777215,2026-02-16 15:09:21,230907652,2,友人A,四月是你的谎言,1627026,donglia,donglia
我是 gay,979.081,1,16777215,2026-02-03 00:11:03,230907652,2,友人A,四月是你的谎言,1627026,gay,gay
free style,654.344,1,16777215,2026-02-01 20:27:03,230907652,2,友人A,四月是你的谎言,1627026,free style,free style
到底谁跟谁CP啊？看不懂,400.191,1,16777215,2026-01-20 16:40:51,230907652,2,友人A,四月是你的谎言,1627026,CP,CP
nn,592.144,1,16777215,2026-01-06 15:01:04,230907652,2,友人A,四月是你的谎言,1627026,nn,nn
wyh我喜欢你,16.651,1,16777215,2025-12-21 15:08:21,230907652,2,友人A,四月是你的谎言,1627026,wyh,wyh
ber 弹幕别剧透了 观感真的很差,911.784,1,16777215,2025-12-09 14:32:55,230907652,2,友人A,四月是你的谎言,1627026,ber,ber
az,925.654,1,16777215,2025-12-04 22:37:46,230907652,2,友人A,四月是你的谎言,1627026,az,az
good,11.969,1,16777215,2025-11-29 16:32:22,230907652,2,友人A,四月是你的谎言,1627026,good,good
mmm,205.367,1,16777215,2025-11-18 11:07:10,230907652,2,友人A,四月是你的谎言,1627026,mmm,mmm
kiss,1177.963,1,16777215,2025-10-18 22:33:24,230907652,2,友人A,四月是你的谎言,1627026,kiss,kiss
oioioi这里结合一下作品标题，你们可以想象一下,1229.408,5,15138834,2025-10-06 23:08:06,230907652,2,友人A,四月是你的谎言,1627026,oioioi,oioioi
give,96.712,1,16777215,2025-10-04 23:13:28,230907652,2,友人A,四月是你的谎言,1627026,give,give
vamos!,681.279,5,16777215,2025-09-19 00:15:05,230907652,2,友人A,四月是你的谎言,1627026,vamos,vamos
QWQ,475.542,1,16777215,2025-09-01 21:47:55,230907652,2,友人A,四月是你的谎言,1627026,QWQ,QWQ
自己PUA自己,1142.912,1,16777215,2025-08-31 22:25:55,230907652,2,友人A,四月是你的谎言,1627026,PUA,PUA
那个说bbq的是人？,202.287,1,16777215,2025-08-29 00:09:52,230907652,2,友人A,四月是你的谎言,1627026,bbq,bbq
ddd,156.947,1,16777215,2025-08-20 02:19:43,230907652,2,友人A,四月是你的谎言,1627026,ddd,ddd
啊是败犬男主草草草草ww,1058.709,1,16777215,2025-08-20 01:43:08,230907652,2,友人A,四月是你的谎言,1627026,ww,ww
dokidoki,158.636,1,16777215,2025-07-29 04:26:06,230907652,2,友人A,四月是你的谎言,1627026,dokidoki,dokidoki
hello,555.192,1,16777215,2025-07-26 00:43:41,230907652,2,友人A,四月是你的谎言,1627026,hello,hello
我是以p点为圆心的原p,970.898,1,15138834,2025-07-07 23:10:32,230907652,2,友人A,四月是你的谎言,1627026,pp,pp
A1 高闪来一个，秋梨膏,41.243,1,16777215,2025-07-04 10:55:46,230907652,2,友人A,四月是你的谎言,1627026,A1,A1
paganini！,382.461,1,16777215,2025-07-02 18:39:49,230907652,2,友人A,四月是你的谎言,1627026,paganini,paganini
弹幕ne,1197.769,1,16777215,2025-05-13 03:55:17,230907652,2,友人A,四月是你的谎言,1627026,ne,ne
不看op的是dd,67.123,1,16777215,2025-05-03 08:20:37,230907652,2,友人A,四月是你的谎言,1627026,opdd,opdd
给他一巴掌mad,449.657,1,16777215,2025-04-28 18:07:54,230907652,2,友人A,四月是你的谎言,1627026,mad,mad
ji                                                        ,570.369,1,16777215,2025-04-25 21:09:46,230907652,2,友人A,四月是你的谎言,1627026,ji,ji
(null),841.368,1,16777215,2025-04-13 23:34:02,230907652,2,友人A,四月是你的谎言,1627026,null,null
Position 0,466.838,1,16777215,2025-04-10 22:02:41,230907652,2,友人A,四月是你的谎言,1627026,Position 0,Position 0
zx我喜欢你,1128.504,1,16777215,2025-04-08 19:13:00,230907652,2,友人A,四月是你的谎言,1627026,zx,zx
友人A你好，我是村民B,1295.931,1,16777215,2025-04-06 01:45:39,230907652,2,友人A,四月是你的谎言,1627026,AB,AB
当年的a1啊，还是惨遭a1动画化的年代,558.802,1,16777215,2025-04-04 21:50:57,230907652,2,友人A,四月是你的谎言,1627026,a1a1,a1a1
KOOK,297.05,1,16777215,2025-04-02 22:12:16,230907652,2,友人A,四月是你的谎言,1627026,KOOK,KOOK
yanjiu,19.273,1,16777215,2025-04-01 18:32:05,230907652,2,友人A,四月是你的谎言,1627026,yanjiu,yanjiu
position 0,471.139,1,16777215,2025-04-01 15:43:34,230907652,2,友人A,四月是你的谎言,1627026,position 0,position 0
wc我好紧张,290.624,1,16777215,2025-03-31 02:53:33,230907652,2,友人A,四月是你的谎言,1627026,wc,wc
u集a,1180.711,1,16777215,2025-03-24 20:18:52,230907652,2,友人A,四月是你的谎言,1627026,ua,ua
薰：我来救赎你了‘友人A,939.91,1,16777215,2025-03-24 10:15:50,230907652,2,友人A,四月是你的谎言,1627026,‘A,‘ A
一百块，一百块，瓦塔西Violin!,1148.688,5,15138834,2025-03-22 19:17:21,230907652,2,友人A,四月是你的谎言,1627026,Violin,Violin
SDWQ,1337.168,1,16777215,2025-03-22 11:42:25,230907652,2,友人A,四月是你的谎言,1627026,SDWQ,SDWQ
kawaii,918.25,1,16777215,2025-03-06 20:59:17,230907652,2,友人A,四月是你的谎言,1627026,kawaii,kawaii
shenme,592.639,1,16777215,2025-03-06 17:16:39,230907652,2,友人A,四月是你的谎言,1627026,shenme,shenme
q wq,713.043,1,16777215,2025-03-01 19:26:08,230907652,2,友人A,四月是你的谎言,1627026,q wq,q wq
fff不是哥们,1192.016,1,16777215,2025-02-14 12:42:04,230907652,2,友人A,四月是你的谎言,1627026,fff,fff
哇哦！cunzhugon,1062.454,1,16777215,2025-02-07 15:33:32,230907652,2,友人A,四月是你的谎言,1627026,cunzhugon,cunzhugon
有dian,332.656,1,16777215,2024-12-04 12:37:59,230907652,2,友人A,四月是你的谎言,1627026,dian,dian
position,469.993,1,16777215,2024-10-04 20:15:56,230907652,2,友人A,四月是你的谎言,1627026,position,position
niana,840.045,1,16777215,2024-08-28 14:19:14,230907652,2,友人A,四月是你的谎言,1627026,niana,niana
iu与他发生在对方现场观看；了【】,856.582,1,16777215,2024-08-20 20:13:58,230907652,2,友人A,四月是你的谎言,1627026,iu,iu
yrm,1187.451,1,16777215,2024-07-29 03:02:15,230907652,2,友人A,四月是你的谎言,1627026,yrm,yrm
ed和op都好听啊,70.274,1,16777215,2024-07-23 00:06:04,230907652,2,友人A,四月是你的谎言,1627026,edop,edop
sasike,1124.55,1,16777215,2024-07-18 00:02:09,230907652,2,友人A,四月是你的谎言,1627026,sasike,sasike
节省经费ing,333.702,1,16777215,2024-07-15 01:57:45,230907652,2,友人A,四月是你的谎言,1627026,ing,ing
这就是soulmate,1162.566,1,16777215,2024-07-13 14:19:01,230907652,2,友人A,四月是你的谎言,1627026,soulmate,soulmate
No,399.674,1,16777215,2024-07-06 00:39:38,230907652,2,友人A,四月是你的谎言,1627026,No,No
我是友人UFO,969.329,1,16777215,2024-07-03 13:29:00,230907652,2,友人A,四月是你的谎言,1627026,UFO,UFO
败方mvp结算画面,935.946,1,16777215,2024-07-01 07:32:32,230907652,2,友人A,四月是你的谎言,1627026,mvp,mvp
kk,151.821,1,16777215,2024-06-30 13:37:45,230907652,2,友人A,四月是你的谎言,1627026,kk,kk
“友人A”,887.0,1,16777215,2024-06-29 13:35:32,230907652,2,友人A,四月是你的谎言,1627026,“A”,“ A ”
名场面x2,1171.672,1,16777215,2024-06-22 21:17:35,230907652,2,友人A,四月是你的谎言,1627026,x2,x2
wok,571.527,1,16777215,2024-06-22 12:23:52,230907652,2,友人A,四月是你的谎言,1627026,wok,wok
qi,1290.453,1,16777215,2024-06-15 23:24:28,230907652,2,友人A,四月是你的谎言,1627026,qi,qi
明修阿渡，暗度AA,1256.526,1,15138834,2024-06-05 16:49:27,230907652,2,友人A,四月是你的谎言,1627026,AA,AA
我是Ep,1020.526,1,16777215,2024-05-26 00:45:12,230907652,2,友人A,四月是你的谎言,1627026,Ep,Ep
我是动力臂l1,971.175,1,16777215,2024-05-06 23:04:26,230907652,2,友人A,四月是你的谎言,1627026,l1,l1
你也是我的友人A A A！！！彭思雨,1258.036,1,16777215,2024-04-18 22:32:19,230907652,2,友人A,四月是你的谎言,1627026,A A A,A A A
hhhhhh,805.89,1,16777215,2024-04-12 18:45:48,230907652,2,友人A,四月是你的谎言,1627026,hhhhhh,hhhhhh
女主真的大方，善良，可爱又美丽呜呜X﹏X,700.567,1,14811775,2024-04-08 22:10:18,230907652,2,友人A,四月是你的谎言,1627026,XX,XX
这经费……saber咖喱棒一刀估计都能抵上这一季,935.177,5,15138834,2022-04-01 14:34:04,231154378,3,春光里,四月是你的谎言,1647695,saber,saber
请和我原地结婚(dog),1153.488,5,15138834,2021-07-15 18:15:46,231154378,3,春光里,四月是你的谎言,1647695,dog,dog
Go go go出发喽～,1244.981,1,16777215,2025-04-05 20:14:54,231154378,3,春光里,四月是你的谎言,1647695,Go go go,Go go go
放学收到情书的我belike:,708.48,1,16777215,2025-03-25 21:28:23,231154378,3,春光里,四月是你的谎言,1647695,belike,belike
BGM: 友人a君を私の伴奏者に任命します,514.27,1,16777215,2025-01-18 21:26:13,231154378,3,春光里,四月是你的谎言,1647695,BGM a,BGM a
Afterglow 古战场,958.683,5,15138834,2025-07-23 23:44:40,231154378,3,春光里,四月是你的谎言,1647695,Afterglow,Afterglow
owo,206.253,1,16777215,2024-07-25 19:10:19,231154378,3,春光里,四月是你的谎言,1647695,owo,owo
你就是我的daling,549.479,1,16777215,2024-06-09 10:35:10,231154378,3,春光里,四月是你的谎言,1647695,daling,daling
3mz，为什么会倒,698.351,5,16777215,2024-04-26 09:04:19,231154378,3,春光里,四月是你的谎言,1647695,3mz,3mz
ksm狂喜,251.8,1,16777215,2024-04-09 12:39:50,231154378,3,春光里,四月是你的谎言,1647695,ksm,ksm
pdsd，启动,292.956,1,16777215,2024-04-07 22:21:56,231154378,3,春光里,四月是你的谎言,1647695,pdsd,pdsd
不愧是你，猫b0t,332.836,1,16777215,2023-08-30 19:20:27,231154378,3,春光里,四月是你的谎言,1647695,b0t,b0t
lingling,373.641,1,16777215,2023-08-28 23:47:28,231154378,3,春光里,四月是你的谎言,1647695,lingling,lingling
f人和t人的区别,163.411,5,15138834,2023-06-27 13:52:01,231154378,3,春光里,四月是你的谎言,1647695,ft,ft
我做英语听力be like,423.906,5,16776960,2023-06-04 20:04:55,231154378,3,春光里,四月是你的谎言,1647695,be like,be like
bum有实力,869.62,1,16777215,2026-05-03 22:58:30,231154378,3,春光里,四月是你的谎言,1647695,bum,bum
已经有英语C2了,268.248,1,16777215,2026-05-03 22:52:18,231154378,3,春光里,四月是你的谎言,1647695,C2,C2
AAA,134.041,1,16777215,2026-05-01 22:47:14,231154378,3,春光里,四月是你的谎言,1647695,AAA,AAA
kksk,732.628,1,16777215,2026-04-30 22:17:51,231154378,3,春光里,四月是你的谎言,1647695,kksk,kksk
不是，“Good idea是这样读的吗？哈哈哈哈……笑死人不偿命,796.424,1,16777215,2026-04-27 18:16:01,231154378,3,春光里,四月是你的谎言,1647695,“Good idea,“ Good idea
BGM:弟みたいな存在～PianoSolo,839.204,5,16777215,2026-04-25 18:54:11,231154378,3,春光里,四月是你的谎言,1647695,BGMPianoSolo,BGMPianoSolo
真詞和AOE，公生和钢琴,1048.06,1,16777215,2026-04-24 17:38:56,231154378,3,春光里,四月是你的谎言,1647695,AOE,AOE
蜜汁3D,260.304,1,16777215,2026-04-13 01:11:58,231154378,3,春光里,四月是你的谎言,1647695,3D,3D
NPC,924.663,1,16777215,2026-04-12 22:10:07,231154378,3,春光里,四月是你的谎言,1647695,NPC,NPC
hyw,1174.439,1,16777215,2026-04-12 22:03:07,231154378,3,春光里,四月是你的谎言,1647695,hyw,hyw
